,Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget,reading_pass_flag,math_pass_flag,pass_overall_flag
6974,6974,Matthew Gregory,M,9th,Shelton High School,70,71,2,Charter,1761,1056600,1,1,1
6975,6975,David Stevenson,M,12th,Shelton High School,93,88,2,Charter,1761,1056600,1,1,1
6976,6976,Trevor Clark,M,9th,Shelton High School,89,89,2,Charter,1761,1056600,1,1,1
6977,6977,Christian Young,M,9th,Shelton High School,73,77,2,Charter,1761,1056600,1,1,1
6978,6978,Jonathan Cole,M,11th,Shelton High School,70,98,2,Charter,1761,1056600,1,1,1
6979,6979,Andrew Wright,M,10th,Shelton High School,72,85,2,Charter,1761,1056600,1,1,1
6980,6980,Gary Morse,M,11th,Shelton High School,81,90,2,Charter,1761,1056600,1,1,1
6981,6981,Dale Jordan,M,9th,Shelton High School,84,96,2,Charter,1761,1056600,1,1,1
6982,6982,Amber King,F,9th,Shelton High School,92,95,2,Charter,1761,1056600,1,1,1
6983,6983,Brenda Smith,F,10th,Shelton High School,76,78,2,Charter,1761,1056600,1,1,1
6984,6984,Sarah Vasquez,F,10th,Shelton High School,95,86,2,Charter,1761,1056600,1,1,1
6985,6985,Patricia Moran,F,9th,Shelton High School,99,69,2,Charter,1761,1056600,1,0,0
6986,6986,Nicholas Garner,M,12th,Shelton High School,91,74,2,Charter,1761,1056600,1,1,1
6987,6987,Lauren Ward,F,11th,Shelton High School,74,84,2,Charter,1761,1056600,1,1,1
6988,6988,Megan Medina,F,12th,Shelton High School,96,87,2,Charter,1761,1056600,1,1,1
6989,6989,Anthony Strong,M,10th,Shelton High School,83,89,2,Charter,1761,1056600,1,1,1
6990,6990,Alexander Ramsey,M,9th,Shelton High School,74,80,2,Charter,1761,1056600,1,1,1
6991,6991,Kelly Andrews,F,10th,Shelton High School,96,85,2,Charter,1761,1056600,1,1,1
6992,6992,Felicia Barry,F,10th,Shelton High School,89,85,2,Charter,1761,1056600,1,1,1
6993,6993,Gregory Garcia,M,12th,Shelton High School,90,74,2,Charter,1761,1056600,1,1,1
6994,6994,Leslie Smith,F,11th,Shelton High School,90,72,2,Charter,1761,1056600,1,1,1
6995,6995,Maria Miller,F,9th,Shelton High School,93,90,2,Charter,1761,1056600,1,1,1
6996,6996,Thomas Lowe,M,10th,Shelton High School,87,99,2,Charter,1761,1056600,1,1,1
6997,6997,Peter Cook,M,11th,Shelton High School,77,72,2,Charter,1761,1056600,1,1,1
6998,6998,Bridget Adams,F,9th,Shelton High School,99,81,2,Charter,1761,1056600,1,1,1
6999,6999,Victoria Maxwell,F,9th,Shelton High School,84,81,2,Charter,1761,1056600,1,1,1
7000,7000,Erica Bridges,F,10th,Shelton High School,80,73,2,Charter,1761,1056600,1,1,1
7001,7001,Mrs. Laurie Brown,F,11th,Shelton High School,90,89,2,Charter,1761,1056600,1,1,1
7002,7002,Donna Kennedy,F,11th,Shelton High School,94,75,2,Charter,1761,1056600,1,1,1
7003,7003,Sandra Nichols,F,11th,Shelton High School,87,93,2,Charter,1761,1056600,1,1,1
7004,7004,Emily Oneal,F,10th,Shelton High School,73,92,2,Charter,1761,1056600,1,1,1
7005,7005,Mark Yoder,M,10th,Shelton High School,96,95,2,Charter,1761,1056600,1,1,1
7006,7006,Katherine Robinson,F,12th,Shelton High School,72,78,2,Charter,1761,1056600,1,1,1
7007,7007,Mark Hahn,M,10th,Shelton High School,87,72,2,Charter,1761,1056600,1,1,1
7008,7008,Alexander Caldwell,M,12th,Shelton High School,74,95,2,Charter,1761,1056600,1,1,1
7009,7009,Jasmine Gutierrez,F,9th,Shelton High School,69,82,2,Charter,1761,1056600,0,1,0
7010,7010,Gwendolyn Johnson,F,12th,Shelton High School,79,85,2,Charter,1761,1056600,1,1,1
7011,7011,Nicholas Lee,M,9th,Shelton High School,98,81,2,Charter,1761,1056600,1,1,1
7012,7012,Regina Dixon,F,12th,Shelton High School,76,88,2,Charter,1761,1056600,1,1,1
7013,7013,Richard Davis,M,11th,Shelton High School,92,88,2,Charter,1761,1056600,1,1,1
7014,7014,Crystal Proctor,F,11th,Shelton High School,80,68,2,Charter,1761,1056600,1,0,0
7015,7015,Cathy Sharp,F,9th,Shelton High School,82,69,2,Charter,1761,1056600,1,0,0
7016,7016,Oscar Carlson,M,9th,Shelton High School,86,88,2,Charter,1761,1056600,1,1,1
7017,7017,Isaac Sanchez,M,12th,Shelton High School,76,96,2,Charter,1761,1056600,1,1,1
7018,7018,Thomas Brown,M,10th,Shelton High School,81,83,2,Charter,1761,1056600,1,1,1
7019,7019,Timothy Stewart,M,10th,Shelton High School,73,74,2,Charter,1761,1056600,1,1,1
7020,7020,Kevin Burton,M,11th,Shelton High School,86,71,2,Charter,1761,1056600,1,1,1
7021,7021,Matthew King,M,9th,Shelton High School,82,84,2,Charter,1761,1056600,1,1,1
7022,7022,Ryan Rogers,M,11th,Shelton High School,96,94,2,Charter,1761,1056600,1,1,1
7023,7023,Shelia Patrick,F,11th,Shelton High School,86,76,2,Charter,1761,1056600,1,1,1
7024,7024,Andrew Peck,M,11th,Shelton High School,72,99,2,Charter,1761,1056600,1,1,1
7025,7025,Brenda Hawkins,F,9th,Shelton High School,84,96,2,Charter,1761,1056600,1,1,1
7026,7026,Steven Turner,M,9th,Shelton High School,72,71,2,Charter,1761,1056600,1,1,1
7027,7027,Daisy Hernandez,F,11th,Shelton High School,93,92,2,Charter,1761,1056600,1,1,1
7028,7028,Juan Hawkins,M,11th,Shelton High School,91,93,2,Charter,1761,1056600,1,1,1
7029,7029,Sheila Farmer,F,10th,Shelton High School,85,69,2,Charter,1761,1056600,1,0,0
7030,7030,Dr. Cindy Logan,F,12th,Shelton High School,84,81,2,Charter,1761,1056600,1,1,1
7031,7031,Michele Byrd,F,12th,Shelton High School,94,91,2,Charter,1761,1056600,1,1,1
7032,7032,Katie Pearson,F,9th,Shelton High School,79,95,2,Charter,1761,1056600,1,1,1
7033,7033,Jordan Nunez,F,9th,Shelton High School,84,78,2,Charter,1761,1056600,1,1,1
7034,7034,Morgan Doyle,F,12th,Shelton High School,94,78,2,Charter,1761,1056600,1,1,1
7035,7035,Steven Fuller,M,9th,Shelton High School,85,87,2,Charter,1761,1056600,1,1,1
7036,7036,Tyler Burnett,M,11th,Shelton High School,91,81,2,Charter,1761,1056600,1,1,1
7037,7037,Stacey Carter,F,10th,Shelton High School,69,73,2,Charter,1761,1056600,0,1,0
7038,7038,Lisa Ramirez,F,9th,Shelton High School,88,83,2,Charter,1761,1056600,1,1,1
7039,7039,Kathy Gordon,F,12th,Shelton High School,98,79,2,Charter,1761,1056600,1,1,1
7040,7040,Martha Riley,F,10th,Shelton High School,81,85,2,Charter,1761,1056600,1,1,1
7041,7041,Lindsey Sanchez,F,10th,Shelton High School,77,97,2,Charter,1761,1056600,1,1,1
7042,7042,Jose Holden,M,11th,Shelton High School,92,75,2,Charter,1761,1056600,1,1,1
7043,7043,Kevin Gray,M,11th,Shelton High School,81,81,2,Charter,1761,1056600,1,1,1
7044,7044,Maria Alvarez,F,11th,Shelton High School,73,97,2,Charter,1761,1056600,1,1,1
7045,7045,Nicholas Jones MD,M,12th,Shelton High School,75,69,2,Charter,1761,1056600,1,0,0
7046,7046,Joshua Hancock,M,11th,Shelton High School,85,77,2,Charter,1761,1056600,1,1,1
7047,7047,Lauren Smith,F,10th,Shelton High School,90,94,2,Charter,1761,1056600,1,1,1
7048,7048,Corey Conley,M,9th,Shelton High School,71,95,2,Charter,1761,1056600,1,1,1
7049,7049,Heather Rollins,F,9th,Shelton High School,99,98,2,Charter,1761,1056600,1,1,1
7050,7050,Chad Baker,M,10th,Shelton High School,81,79,2,Charter,1761,1056600,1,1,1
7051,7051,Amy Miller,F,9th,Shelton High School,69,79,2,Charter,1761,1056600,0,1,0
7052,7052,Billy Sharp,M,11th,Shelton High School,84,73,2,Charter,1761,1056600,1,1,1
7053,7053,Phillip Ray,M,9th,Shelton High School,83,78,2,Charter,1761,1056600,1,1,1
7054,7054,Dawn Mullen,F,12th,Shelton High School,69,83,2,Charter,1761,1056600,0,1,0
7055,7055,Michael Hall,M,12th,Shelton High School,73,96,2,Charter,1761,1056600,1,1,1
7056,7056,John Perkins,M,9th,Shelton High School,84,69,2,Charter,1761,1056600,1,0,0
7057,7057,John Harper,M,12th,Shelton High School,95,98,2,Charter,1761,1056600,1,1,1
7058,7058,Diane Anderson,F,10th,Shelton High School,81,74,2,Charter,1761,1056600,1,1,1
7059,7059,Sonya Miller,F,9th,Shelton High School,93,70,2,Charter,1761,1056600,1,1,1
7060,7060,Rita Torres,F,9th,Shelton High School,89,95,2,Charter,1761,1056600,1,1,1
7061,7061,Elizabeth Tran,F,11th,Shelton High School,76,91,2,Charter,1761,1056600,1,1,1
7062,7062,Leslie Espinoza,F,10th,Shelton High School,99,78,2,Charter,1761,1056600,1,1,1
7063,7063,James Robertson,M,10th,Shelton High School,96,76,2,Charter,1761,1056600,1,1,1
7064,7064,Catherine Phillips,F,10th,Shelton High School,75,69,2,Charter,1761,1056600,1,0,0
7065,7065,Jennifer Phillips,F,9th,Shelton High School,91,81,2,Charter,1761,1056600,1,1,1
7066,7066,Jack Flores,M,11th,Shelton High School,70,70,2,Charter,1761,1056600,1,1,1
7067,7067,Krista Roman,F,10th,Shelton High School,70,91,2,Charter,1761,1056600,1,1,1
7068,7068,Mark Moore,M,12th,Shelton High School,89,80,2,Charter,1761,1056600,1,1,1
7069,7069,Christian Williamson,M,10th,Shelton High School,90,98,2,Charter,1761,1056600,1,1,1
7070,7070,Gregory Becker,M,10th,Shelton High School,80,90,2,Charter,1761,1056600,1,1,1
7071,7071,Felicia Castro,F,9th,Shelton High School,86,70,2,Charter,1761,1056600,1,1,1
7072,7072,Yolanda Hodge,F,10th,Shelton High School,73,71,2,Charter,1761,1056600,1,1,1
7073,7073,Lisa Wallace,F,11th,Shelton High School,87,91,2,Charter,1761,1056600,1,1,1
7074,7074,Bryan Haynes,M,9th,Shelton High School,96,76,2,Charter,1761,1056600,1,1,1
7075,7075,Charles Bryant,M,9th,Shelton High School,78,82,2,Charter,1761,1056600,1,1,1
7076,7076,Steven Torres,M,10th,Shelton High School,94,99,2,Charter,1761,1056600,1,1,1
7077,7077,Ronald Moore II,M,10th,Shelton High School,92,88,2,Charter,1761,1056600,1,1,1
7078,7078,Brooke Hobbs,F,12th,Shelton High School,76,97,2,Charter,1761,1056600,1,1,1
7079,7079,Matthew Coleman,M,9th,Shelton High School,71,82,2,Charter,1761,1056600,1,1,1
7080,7080,Gloria Stewart,F,9th,Shelton High School,75,78,2,Charter,1761,1056600,1,1,1
7081,7081,Mr. Jonathon Patrick,M,9th,Shelton High School,83,90,2,Charter,1761,1056600,1,1,1
7082,7082,Stephanie Beck,F,11th,Shelton High School,81,90,2,Charter,1761,1056600,1,1,1
7083,7083,Leslie Clark,F,9th,Shelton High School,77,76,2,Charter,1761,1056600,1,1,1
7084,7084,Elizabeth Miles,F,10th,Shelton High School,99,92,2,Charter,1761,1056600,1,1,1
7085,7085,Brian Dean,M,12th,Shelton High School,69,78,2,Charter,1761,1056600,0,1,0
7086,7086,Dennis Wright,M,11th,Shelton High School,74,90,2,Charter,1761,1056600,1,1,1
7087,7087,Roger Porter,M,9th,Shelton High School,88,86,2,Charter,1761,1056600,1,1,1
7088,7088,Gregory Koch,M,10th,Shelton High School,79,69,2,Charter,1761,1056600,1,0,0
7089,7089,Patricia Williams,F,11th,Shelton High School,70,90,2,Charter,1761,1056600,1,1,1
7090,7090,Craig Kim,M,10th,Shelton High School,71,87,2,Charter,1761,1056600,1,1,1
7091,7091,Rebecca Mathews,F,11th,Shelton High School,99,89,2,Charter,1761,1056600,1,1,1
7092,7092,Rachel Chang,F,10th,Shelton High School,69,82,2,Charter,1761,1056600,0,1,0
7093,7093,Amber Stephenson,F,10th,Shelton High School,93,92,2,Charter,1761,1056600,1,1,1
7094,7094,Nicholas Gallegos,M,9th,Shelton High School,81,79,2,Charter,1761,1056600,1,1,1
7095,7095,Barbara Reeves,F,11th,Shelton High School,87,92,2,Charter,1761,1056600,1,1,1
7096,7096,Rachel Payne,F,11th,Shelton High School,93,84,2,Charter,1761,1056600,1,1,1
7097,7097,Julia Davenport,F,12th,Shelton High School,82,74,2,Charter,1761,1056600,1,1,1
7098,7098,Cody Novak,M,11th,Shelton High School,94,81,2,Charter,1761,1056600,1,1,1
7099,7099,Sheila Griffin,F,10th,Shelton High School,98,78,2,Charter,1761,1056600,1,1,1
7100,7100,Crystal Haynes,F,9th,Shelton High School,96,82,2,Charter,1761,1056600,1,1,1
7101,7101,Alicia Stewart,F,9th,Shelton High School,72,88,2,Charter,1761,1056600,1,1,1
7102,7102,Matthew Chase,M,11th,Shelton High School,77,87,2,Charter,1761,1056600,1,1,1
7103,7103,Jamie Carrillo,F,10th,Shelton High School,79,76,2,Charter,1761,1056600,1,1,1
7104,7104,Melinda Thompson,F,9th,Shelton High School,90,70,2,Charter,1761,1056600,1,1,1
7105,7105,Tamara Butler,F,9th,Shelton High School,75,89,2,Charter,1761,1056600,1,1,1
7106,7106,Lisa Brown,F,9th,Shelton High School,69,71,2,Charter,1761,1056600,0,1,0
7107,7107,Matthew Martin,M,10th,Shelton High School,93,97,2,Charter,1761,1056600,1,1,1
7108,7108,Dana Cook,F,10th,Shelton High School,88,96,2,Charter,1761,1056600,1,1,1
7109,7109,Thomas Boyd,M,9th,Shelton High School,86,76,2,Charter,1761,1056600,1,1,1
7110,7110,Lance Kelley,M,11th,Shelton High School,77,74,2,Charter,1761,1056600,1,1,1
7111,7111,Lauren Allen,F,9th,Shelton High School,69,80,2,Charter,1761,1056600,0,1,0
7112,7112,Douglas Wright,M,12th,Shelton High School,72,83,2,Charter,1761,1056600,1,1,1
7113,7113,Mr. Andrew Kemp,M,11th,Shelton High School,84,84,2,Charter,1761,1056600,1,1,1
7114,7114,Christopher Vargas,M,11th,Shelton High School,76,84,2,Charter,1761,1056600,1,1,1
7115,7115,Justin Ward,M,11th,Shelton High School,76,95,2,Charter,1761,1056600,1,1,1
7116,7116,Marie Oneill,F,9th,Shelton High School,78,70,2,Charter,1761,1056600,1,1,1
7117,7117,Carol Robinson,F,10th,Shelton High School,99,99,2,Charter,1761,1056600,1,1,1
7118,7118,Hunter Tucker,M,9th,Shelton High School,95,75,2,Charter,1761,1056600,1,1,1
7119,7119,Jason Peterson,M,11th,Shelton High School,72,96,2,Charter,1761,1056600,1,1,1
7120,7120,Michelle Brown,F,10th,Shelton High School,86,71,2,Charter,1761,1056600,1,1,1
7121,7121,William Mendoza,M,9th,Shelton High School,85,91,2,Charter,1761,1056600,1,1,1
7122,7122,Jerome Hansen,M,11th,Shelton High School,93,75,2,Charter,1761,1056600,1,1,1
7123,7123,Mitchell Elliott,M,12th,Shelton High School,77,68,2,Charter,1761,1056600,1,0,0
7124,7124,Jennifer Martinez,F,12th,Shelton High School,94,94,2,Charter,1761,1056600,1,1,1
7125,7125,Briana White,F,9th,Shelton High School,97,87,2,Charter,1761,1056600,1,1,1
7126,7126,Kyle Rodriguez,M,9th,Shelton High School,86,86,2,Charter,1761,1056600,1,1,1
7127,7127,Dale Howe,M,10th,Shelton High School,73,86,2,Charter,1761,1056600,1,1,1
7128,7128,Scott Durham,M,9th,Shelton High School,95,91,2,Charter,1761,1056600,1,1,1
7129,7129,Tara Berger,F,9th,Shelton High School,82,96,2,Charter,1761,1056600,1,1,1
7130,7130,Diana Mccormick,F,11th,Shelton High School,70,92,2,Charter,1761,1056600,1,1,1
7131,7131,Scott Lopez,M,10th,Shelton High School,77,89,2,Charter,1761,1056600,1,1,1
7132,7132,Kristen Clark,F,11th,Shelton High School,91,68,2,Charter,1761,1056600,1,0,0
7133,7133,Roberto Garcia,M,12th,Shelton High School,92,72,2,Charter,1761,1056600,1,1,1
7134,7134,Zoe Mayer,F,11th,Shelton High School,97,82,2,Charter,1761,1056600,1,1,1
7135,7135,Kimberly Knight,F,12th,Shelton High School,71,84,2,Charter,1761,1056600,1,1,1
7136,7136,Gina Robertson,F,9th,Shelton High School,87,93,2,Charter,1761,1056600,1,1,1
7137,7137,Dustin Rojas,M,11th,Shelton High School,94,83,2,Charter,1761,1056600,1,1,1
7138,7138,Karen Peters,F,11th,Shelton High School,98,74,2,Charter,1761,1056600,1,1,1
7139,7139,Roger Graham,M,11th,Shelton High School,73,73,2,Charter,1761,1056600,1,1,1
7140,7140,Steven Lewis,M,11th,Shelton High School,77,76,2,Charter,1761,1056600,1,1,1
7141,7141,Thomas Alexander,M,12th,Shelton High School,72,98,2,Charter,1761,1056600,1,1,1
7142,7142,Kathleen Carroll,F,9th,Shelton High School,77,95,2,Charter,1761,1056600,1,1,1
7143,7143,Alexander Gonzalez,M,9th,Shelton High School,86,69,2,Charter,1761,1056600,1,0,0
7144,7144,Alexander Garcia PhD,M,10th,Shelton High School,75,77,2,Charter,1761,1056600,1,1,1
7145,7145,Kathy Wolf,F,10th,Shelton High School,72,82,2,Charter,1761,1056600,1,1,1
7146,7146,Bradley Torres,M,9th,Shelton High School,85,88,2,Charter,1761,1056600,1,1,1
7147,7147,Peter Delacruz,M,9th,Shelton High School,71,74,2,Charter,1761,1056600,1,1,1
7148,7148,Stephanie Macdonald,F,10th,Shelton High School,76,98,2,Charter,1761,1056600,1,1,1
7149,7149,Bradley Rice,M,10th,Shelton High School,86,69,2,Charter,1761,1056600,1,0,0
7150,7150,Sonya Smith,F,10th,Shelton High School,74,86,2,Charter,1761,1056600,1,1,1
7151,7151,Matthew Miller,M,9th,Shelton High School,90,71,2,Charter,1761,1056600,1,1,1
7152,7152,Charles Brown,M,9th,Shelton High School,78,77,2,Charter,1761,1056600,1,1,1
7153,7153,Robert Hill,M,10th,Shelton High School,96,78,2,Charter,1761,1056600,1,1,1
7154,7154,Michael Sosa,M,9th,Shelton High School,77,78,2,Charter,1761,1056600,1,1,1
7155,7155,Bridget Hoffman,F,9th,Shelton High School,71,71,2,Charter,1761,1056600,1,1,1
7156,7156,Jeanne Malone,F,11th,Shelton High School,84,97,2,Charter,1761,1056600,1,1,1
7157,7157,Kathleen Juarez,F,10th,Shelton High School,75,84,2,Charter,1761,1056600,1,1,1
7158,7158,Robert Green,M,11th,Shelton High School,76,68,2,Charter,1761,1056600,1,0,0
7159,7159,Julie Lopez,F,12th,Shelton High School,71,93,2,Charter,1761,1056600,1,1,1
7160,7160,Tiffany Owens,F,10th,Shelton High School,89,91,2,Charter,1761,1056600,1,1,1
7161,7161,Ashley Wolf,F,9th,Shelton High School,70,87,2,Charter,1761,1056600,1,1,1
7162,7162,Patrick Alexander,M,11th,Shelton High School,96,69,2,Charter,1761,1056600,1,0,0
7163,7163,Linda Farley,F,9th,Shelton High School,90,97,2,Charter,1761,1056600,1,1,1
7164,7164,Andre Chavez,M,12th,Shelton High School,97,68,2,Charter,1761,1056600,1,0,0
7165,7165,Garrett White,M,10th,Shelton High School,86,84,2,Charter,1761,1056600,1,1,1
7166,7166,Donna Santana,F,10th,Shelton High School,86,75,2,Charter,1761,1056600,1,1,1
7167,7167,Terry Douglas,M,11th,Shelton High School,85,88,2,Charter,1761,1056600,1,1,1
7168,7168,Justin Smith,M,9th,Shelton High School,84,87,2,Charter,1761,1056600,1,1,1
7169,7169,Brett Campbell MD,M,9th,Shelton High School,87,80,2,Charter,1761,1056600,1,1,1
7170,7170,Gregory Wood,M,11th,Shelton High School,89,97,2,Charter,1761,1056600,1,1,1
7171,7171,Wendy Douglas,F,9th,Shelton High School,87,84,2,Charter,1761,1056600,1,1,1
7172,7172,Mrs. Paige Hall,F,10th,Shelton High School,92,82,2,Charter,1761,1056600,1,1,1
7173,7173,Richard Burns,M,9th,Shelton High School,79,88,2,Charter,1761,1056600,1,1,1
7174,7174,Jack Garcia,M,10th,Shelton High School,69,75,2,Charter,1761,1056600,0,1,0
7175,7175,Hannah Ross,F,9th,Shelton High School,78,76,2,Charter,1761,1056600,1,1,1
7176,7176,Jacob Brooks,M,12th,Shelton High School,70,93,2,Charter,1761,1056600,1,1,1
7177,7177,Jasmine Hunter,F,12th,Shelton High School,90,98,2,Charter,1761,1056600,1,1,1
7178,7178,Maria Phillips,F,11th,Shelton High School,70,77,2,Charter,1761,1056600,1,1,1
7179,7179,John Bartlett,M,12th,Shelton High School,94,80,2,Charter,1761,1056600,1,1,1
7180,7180,Chelsea Frazier,F,9th,Shelton High School,73,97,2,Charter,1761,1056600,1,1,1
7181,7181,Lynn Douglas,F,10th,Shelton High School,96,90,2,Charter,1761,1056600,1,1,1
7182,7182,Christopher Cochran,M,11th,Shelton High School,92,97,2,Charter,1761,1056600,1,1,1
7183,7183,Joseph Rocha,M,9th,Shelton High School,73,79,2,Charter,1761,1056600,1,1,1
7184,7184,Eric Preston,M,11th,Shelton High School,69,97,2,Charter,1761,1056600,0,1,0
7185,7185,Scott Hall,M,9th,Shelton High School,91,94,2,Charter,1761,1056600,1,1,1
7186,7186,Belinda Mccoy,F,12th,Shelton High School,98,74,2,Charter,1761,1056600,1,1,1
7187,7187,Carmen Mcmillan,F,9th,Shelton High School,91,69,2,Charter,1761,1056600,1,0,0
7188,7188,Ryan Johnson,M,10th,Shelton High School,73,89,2,Charter,1761,1056600,1,1,1
7189,7189,Gina Washington,F,12th,Shelton High School,76,86,2,Charter,1761,1056600,1,1,1
7190,7190,Jasmine Parker,F,9th,Shelton High School,81,86,2,Charter,1761,1056600,1,1,1
7191,7191,Kimberly Davis,F,10th,Shelton High School,74,78,2,Charter,1761,1056600,1,1,1
7192,7192,Andrew Short,M,11th,Shelton High School,97,79,2,Charter,1761,1056600,1,1,1
7193,7193,Mathew Singh,M,11th,Shelton High School,93,82,2,Charter,1761,1056600,1,1,1
7194,7194,Danielle Smith MD,F,10th,Shelton High School,99,86,2,Charter,1761,1056600,1,1,1
7195,7195,Larry Owen,M,9th,Shelton High School,91,83,2,Charter,1761,1056600,1,1,1
7196,7196,Jamie Chase,F,9th,Shelton High School,85,92,2,Charter,1761,1056600,1,1,1
7197,7197,Matthew Cook,M,9th,Shelton High School,98,69,2,Charter,1761,1056600,1,0,0
7198,7198,Mark Lyons,M,10th,Shelton High School,75,70,2,Charter,1761,1056600,1,1,1
7199,7199,Julia Jackson,F,10th,Shelton High School,80,69,2,Charter,1761,1056600,1,0,0
7200,7200,Peter Sullivan,M,9th,Shelton High School,95,70,2,Charter,1761,1056600,1,1,1
7201,7201,Luke Kelly,M,12th,Shelton High School,90,78,2,Charter,1761,1056600,1,1,1
7202,7202,Andrea Gregory,F,10th,Shelton High School,84,71,2,Charter,1761,1056600,1,1,1
7203,7203,Sean Hall,M,9th,Shelton High School,77,71,2,Charter,1761,1056600,1,1,1
7204,7204,Glen Richard,M,9th,Shelton High School,90,72,2,Charter,1761,1056600,1,1,1
7205,7205,John Powers,M,9th,Shelton High School,89,70,2,Charter,1761,1056600,1,1,1
7206,7206,Marcus Stewart,M,9th,Shelton High School,91,96,2,Charter,1761,1056600,1,1,1
7207,7207,Anthony Cameron,M,12th,Shelton High School,72,96,2,Charter,1761,1056600,1,1,1
7208,7208,Sean Finley,M,12th,Shelton High School,78,94,2,Charter,1761,1056600,1,1,1
7209,7209,Nicole Brooks,F,10th,Shelton High School,93,88,2,Charter,1761,1056600,1,1,1
7210,7210,Alicia Rogers,F,9th,Shelton High School,99,82,2,Charter,1761,1056600,1,1,1
7211,7211,Kendra Garcia,F,12th,Shelton High School,69,84,2,Charter,1761,1056600,0,1,0
7212,7212,Stephen Turner,M,10th,Shelton High School,87,75,2,Charter,1761,1056600,1,1,1
7213,7213,Jessica Davis,F,9th,Shelton High School,82,80,2,Charter,1761,1056600,1,1,1
7214,7214,Catherine Mendez MD,F,11th,Shelton High School,86,87,2,Charter,1761,1056600,1,1,1
7215,7215,Maria Huff,F,9th,Shelton High School,79,80,2,Charter,1761,1056600,1,1,1
7216,7216,Nathan Mcfarland,M,9th,Shelton High School,69,71,2,Charter,1761,1056600,0,1,0
